	size	cluster.LR	pvalue	FDR
24777	2	5.41975880161695	0.0199101102312617	0.861606242953934
36434	3	7.83017336267568	0.0199388202471269	0.861606242953934
35686	2	5.4160764649546	0.0199521472185165	0.861606242953934
25716	2	5.41177662340235	0.0200013497275675	0.861606242953934
17575	2	5.40317050250436	0.0201002056822918	0.861606242953934
3600	2	5.40035991737997	0.0201325993854702	0.861606242953934
21298	4	9.79637208436597	0.0203787654055141	0.861606242953934
15983	2	5.37880160505683	0.020382874599192	0.861606242953934
27077	4	9.78133950957365	0.0205192689171818	0.861606242953934
20730	3	7.75652312639503	0.0206867565593756	0.861606242953934
24925	2	5.34830834050012	0.0207423860015006	0.861606242953934
28000	2	5.34581732657133	0.0207720431012584	0.861606242953934
25983	2	5.34554973891511	0.0207752315107214	0.861606242953934
18606	2	5.34303684364892	0.0208051983412156	0.861606242953934
740	2	5.34277626261125	0.0208083083861909	0.861606242953934
30969	2	5.33993087072573	0.0208422995751167	0.861606242953934
35386	2	5.33820936706668	0.020862892634789	0.861606242953934
10921	3	7.72943400293008	0.0209688557529101	0.861606242953934
9369	4	9.72830288312807	0.0210226224114004	0.861606242953934
36495	3	7.71879623675785	0.0210806837815753	0.861606242953934
18816	3	7.71718425112083	0.021097681510416	0.861606242953934
6634	6	13.2543788101425	0.0211080751003036	0.861606242953934
24311	2	5.31453125319739	0.0211482825561987	0.861606242953934
25471	2	5.31097543672908	0.0211914881452158	0.861606242953934
24418	2	5.30161366468543	0.0213056775522322	0.861606242953934
3356	12	22.4086958181075	0.0213914592485673	0.861606242953934
3855	7	14.8216467089495	0.0216901966286612	0.861606242953934
23964	4	9.65975878228085	0.0216911463176189	0.861606242953934
37700	2	5.26898190566497	0.0217087054840903	0.861606242953934
37471	2	5.26710021663866	0.0217321851971128	0.861606242953934
23255	2	5.26505473085768	0.0217577386000267	0.861606242953934
11387	2	5.26330030608189	0.0217796806879637	0.861606242953934
13649	6	13.1748318265356	0.0217943448516451	0.861606242953934
30716	4	9.64398341121081	0.0218479365875281	0.861606242953934
32235	2	5.25663636399365	0.0218632337562306	0.861606242953934
5923	2	5.24658935886224	0.0219898320274323	0.861606242953934
29721	2	5.2455125558933	0.0220034453637615	0.861606242953934
17628	5	11.4404226246215	0.0220356934017328	0.861606242953934
28214	3	7.62965653998452	0.0220414993154965	0.861606242953934
3010	6	13.1306919061488	0.0221843450144632	0.861606242953934
24241	3	7.61462011145651	0.0222078365259477	0.861606242953934
24283	5	11.4170217289699	0.0222562176174165	0.861606242953934
2220	5	11.40021474853	0.0224159208133938	0.861606242953934
35647	2	5.20452196684447	0.0225282088687301	0.861606242953934
23568	2	5.20153555770962	0.0225669442627343	0.861606242953934
36977	2	5.19677485215585	0.0226288360382358	0.861606242953934
36978	2	5.19677485215585	0.0226288360382358	0.861606242953934
8104	3	7.56665430756737	0.0227468830040345	0.861606242953934
26074	2	5.18625429788247	0.0227662336965889	0.861606242953934
31879	2	5.18073623691641	0.0228386445586045	0.861606242953934
29588	2	5.16244062184163	0.0230804417286945	0.861606242953934
30303	3	7.5348320825556	0.0231117058910492	0.861606242953934
8345	9	17.7567341143461	0.0231260924339691	0.861606242953934
18879	3	7.5264617296067	0.0232086351503747	0.861606242953934
12790	3	7.5242077257741	0.0232348060712328	0.861606242953934
7522	4	9.50240825706821	0.0233057544160405	0.861606242953934
4712	4	9.49102981202591	0.0234269798914984	0.861606242953934
14579	3	7.50694060413045	0.02343627362239	0.861606242953934
31900	2	5.13366250531244	0.023466161074465	0.861606242953934
30081	2	5.12440998900712	0.0235915896682953	0.861606242953934
30291	2	5.10766958881373	0.0238202953369052	0.861606242953934
2070	5	11.2502729117565	0.0238907126622313	0.861606242953934
28033	2	5.097783543557	0.0239564364141771	0.861606242953934
7102	10	19.1459328978407	0.0239802584532836	0.861606242953934
24969	2	5.09300002623499	0.0240225999207209	0.861606242953934
2835	6	12.9321126905348	0.0240233193857685	0.861606242953934
3561	3	7.45502020931823	0.0240526499213771	0.861606242953934
23784	3	7.45330002216339	0.0240733463502513	0.861606242953934
17144	2	5.0834921098154	0.0241546727223393	0.861606242953934
19202	3	7.44634934115439	0.0241571549732991	0.861606242953934
6941	2	5.07809439118919	0.0242299865133731	0.861606242953934
9849	5	11.2113827742489	0.024288318161896	0.861606242953934
9379	5	11.2098820307469	0.0243037891732039	0.861606242953934
14131	3	7.42913858113205	0.0243659334927014	0.861606242953934
19905	4	9.40428820449629	0.0243716779026149	0.861606242953934
29596	2	5.06486235412484	0.0244156442904791	0.861606242953934
25223	2	5.06388918324417	0.0244293569278515	0.861606242953934
37713	2	5.06289285730334	0.0244434041156029	0.861606242953934
31706	2	5.06084386410299	0.0244723191983716	0.861606242953934
37087	2	5.05586031129663	0.024542794602189	0.861606242953934
28171	2	5.05028852913253	0.0246218379618516	0.861606242953934
4216	3	7.40447289591054	0.0246682953738749	0.861606242953934
37447	6	12.8648901910166	0.0246783319858005	0.861606242953934
16633	7	14.4820615760099	0.0246911578973553	0.861606242953934
24030	2	5.04496981690154	0.0246975376837289	0.861606242953934
34159	2	5.04099484049478	0.0247542701034606	0.861606242953934
35609	3	7.3969696663027	0.0247610151316454	0.861606242953934
8806	2	5.03620238609075	0.0248228497976764	0.861606242953934
31429	3	7.38141776076	0.0249543061528546	0.861606242953934
27054	5	11.1417052135389	0.0250167667234756	0.861606242953934
27170	2	5.01911366380688	0.0250689980336109	0.861606242953934
25155	2	5.01818070405621	0.0250825092440366	0.861606242953934
31300	2	5.01353193403542	0.0251499459535869	0.861606242953934
946	2	5.01239340530815	0.0251664905363778	0.861606242953934
14556	3	7.35857636020318	0.0252409354422124	0.861606242953934
36972	2	5.00242115558095	0.0253118866376885	0.861606242953934
23910	2	4.99023888397841	0.0254906895249358	0.861606242953934
11825	2	4.98557547681559	0.0255594824992729	0.861606242953934
22677	2	4.98313875723662	0.0255955048199627	0.861606242953934
12855	4	9.29602736232008	0.0256032817723495	0.861606242953934
17647	2	4.97813897281101	0.0256695824369603	0.861606242953934
23889	3	7.32339564162257	0.0256888605979584	0.861606242953934
25108	3	7.3217523282885	0.0257099766954404	0.861606242953934
24449	2	4.97509422030701	0.0257148030526428	0.861606242953934
27568	3	7.32130860950851	0.0257156813279766	0.861606242953934
35425	2	4.96166193606679	0.0259152891550877	0.861606242953934
17228	2	4.96125206735514	0.025921432197569	0.861606242953934
30868	2	4.95877481946279	0.0259585929855636	0.861606242953934
18231	5	11.0474373224095	0.0260360255733643	0.861606242953934
8037	6	12.7249818266681	0.0260969101261211	0.861606242953934
28300	2	4.94240884743755	0.0262054911161286	0.861606242953934
3878	2	4.94178455614279	0.0262149573899956	0.861606242953934
2011	2	4.93691754136122	0.0262888790133746	0.861606242953934
3396	2	4.93553346893805	0.0263099402394396	0.861606242953934
1344	2	4.93469374455238	0.0263227267474551	0.861606242953934
6342	2	4.92324104224696	0.0264977635222657	0.861606242953934
28350	2	4.92069033047914	0.0265369116446177	0.861606242953934
29785	2	4.91058266767509	0.0266926353522322	0.861606242953934
27394	3	7.24441562213813	0.0267236106301437	0.861606242953934
10661	3	7.24350322091402	0.026735804738938	0.861606242953934
23454	2	4.90547055415372	0.0267717565484839	0.861606242953934
17234	4	9.19741268228571	0.0267781244446893	0.861606242953934
27271	3	7.2284156577982	0.0269382564753979	0.861606242953934
21499	2	4.89247257713325	0.0269740288351568	0.861606242953934
36518	2	4.89220690629259	0.0269781796902787	0.861606242953934
20885	8	15.7890984014753	0.0271146036307257	0.861606242953934
6770	4	9.16696691832775	0.0271513970550935	0.861606242953934
37581	2	4.87923054480489	0.0271817336704985	0.861606242953934
26797	2	4.87444087038092	0.0272572699756626	0.861606242953934
2290	3	7.20365937129105	0.0272737743331566	0.861606242953934
26726	2	4.87177322721353	0.0272994350747647	0.861606242953934
7668	3	7.19542305470741	0.0273863236419482	0.861606242953934
20803	2	4.86402006176095	0.027422368090567	0.861606242953934
710	7	14.2018490970928	0.0274608982296218	0.861606242953934
8493	4	9.13959012274598	0.0274913935584506	0.861606242953934
14969	3	7.1818468232272	0.027572857567196	0.861606242953934
5368	2	4.84731758332787	0.0276891604027835	0.861606242953934
33232	3	7.15510565502399	0.0279439984341752	0.861606242953934
12130	2	4.83064051251488	0.0279582419758773	0.861606242953934
15809	3	7.15309099232114	0.0279721614822611	0.861606242953934
551	10	18.6854140284429	0.0280046598595397	0.861606242953934
10131	5	10.8722452111563	0.0280379500747925	0.861606242953934
25751	2	4.82504424028337	0.0280491453333718	0.861606242953934
19674	2	4.82212302579331	0.0280967183605856	0.861606242953934
18622	3	7.13877698387754	0.0281730764771992	0.861606242953934
341	2	4.81012191523663	0.0282930435572434	0.861606242953934
2375	3	7.12610613826571	0.0283521314239199	0.861606242953934
26299	2	4.8003857814652	0.0284533649504818	0.861606242953934
875	2	4.79410299137157	0.0285573231114243	0.861606242953934
12954	2	4.78562334460535	0.028698258872741	0.861606242953934
28744	2	4.78376305726929	0.0287292744697006	0.861606242953934
670	2	4.78206510599193	0.0287576139853725	0.861606242953934
36614	2	4.78146779324067	0.0287675903033413	0.861606242953934
7914	2	4.77965828829775	0.0287978346539001	0.861606242953934
529	2	4.77822174222312	0.0288218688838163	0.861606242953934
36096	2	4.77583647288443	0.0288618219299625	0.861606242953934
28278	2	4.77390897837148	0.0288941494138596	0.861606242953934
11496	4	9.0272283381674	0.0289310528599604	0.861606242953934
8270	2	4.76928160787252	0.0289719125802314	0.861606242953934
13929	2	4.76927602950418	0.0289720064563575	0.861606242953934
9733	2	4.76722525614067	0.02900653957129	0.861606242953934
9824	6	12.4504900770165	0.0291101397234553	0.861606242953934
1239	2	4.75661761239784	0.0291858479433286	0.861606242953934
20863	4	9.00432085448431	0.0292334935455433	0.861606242953934
31410	2	4.75313975352142	0.0292448875694709	0.861606242953934
9522	3	7.04828839251158	0.0294770231244575	0.861606242953934
34751	2	4.73462214455473	0.029561341020768	0.861606242953934
36870	2	4.73314015624069	0.0295868208759005	0.861606242953934
33571	3	7.03715297899438	0.0296416002788497	0.861606242953934
30172	2	4.7274208839012	0.0296853671619054	0.861606242953934
12594	3	7.03240339176961	0.029712076612104	0.861606242953934
22337	3	7.02492916890714	0.0298233216914148	0.861606242953934
28433	2	4.71846004194408	0.0298404557075291	0.861606242953934
19904	2	4.71836549751524	0.0298420965153919	0.861606242953934
7769	2	4.71064844599827	0.0299763425798598	0.861606242953934
7251	2	4.70789011145304	0.0300244791857682	0.861606242953934
31129	2	4.70708229510633	0.0300385918997142	0.861606242953934
34756	2	4.70689020283448	0.030041948807544	0.861606242953934
16597	4	8.93812258917547	0.0301249940306795	0.861606242953934
28659	2	4.69915626215473	0.0301774285129791	0.861606242953934
36275	2	4.69191521568245	0.0303048511431851	0.861606242953934
7727	2	4.69029081870105	0.0303335130246733	0.861606242953934
2959	4	8.91356196321367	0.0304624787868478	0.861606242953934
266	2	4.68043148939439	0.0305080845241023	0.861606242953934
11459	2	4.67653657528915	0.0305773370442882	0.861606242953934
25804	3	6.97426612633051	0.0305884417133298	0.861606242953934
9307	14	24.057539612841	0.0306048909428386	0.861606242953934
11265	2	4.67376433656106	0.0306267279429356	0.861606242953934
15788	7	13.9055926049207	0.030708710499336	0.861606242953934
3704	8	15.4430839747988	0.0307210609520207	0.861606242953934
6849	5	10.6426599953244	0.0308876031240248	0.861606242953934
15043	3	6.95375742903316	0.0309037199832638	0.861606242953934
10542	27	41.0097565965811	0.0309640366046829	0.861606242953934
35206	3	6.94766581916119	0.0309979901775624	0.861606242953934
7925	3	6.94649758763214	0.0310161018814447	0.861606242953934
6962	3	6.94446081376735	0.0310477043633407	0.861606242953934
33018	2	4.64966206107023	0.0310596615457279	0.861606242953934
30748	2	4.6496572606234	0.0310597484058388	0.861606242953934
22714	3	6.94067967681014	0.0311064576956421	0.861606242953934
34527	2	4.64680157115811	0.031111464668531	0.861606242953934
24202	11	19.8086470364095	0.0311154068194312	0.861606242953934
27951	2	4.64640937096841	0.0311185743870802	0.861606242953934
18296	2	4.64382908066773	0.0311653915860245	0.861606242953934
17997	4	8.85848330271035	0.0312328185338035	0.861606242953934
6117	4	8.85847163478764	0.0312329837258793	0.861606242953934
18295	3	6.92862010277739	0.0312945896381395	0.861606242953934
33246	2	4.62841805929484	0.0314465455642655	0.861606242953934
22411	3	6.91856830502288	0.0314522689893929	0.861606242953934
13613	2	4.61992099510595	0.0316026937527876	0.861606242953934
8308	4	8.83208169316204	0.0316088031138636	0.861606242953934
14448	2	4.61901743507941	0.0316193457391982	0.861606242953934
33414	2	4.61900366618765	0.031619599561149	0.861606242953934
2516	2	4.61629965854347	0.0316694876802774	0.861606242953934
10003	2	4.61580053272715	0.0316787053746024	0.861606242953934
13172	9	16.8516350549078	0.0316916090465759	0.861606242953934
18479	3	6.90134897817865	0.031724231512183	0.861606242953934
31462	3	6.89984713225092	0.0317480629127896	0.861606242953934
29705	2	4.61198677871543	0.0317492290242635	0.861606242953934
18921	3	6.8991901279798	0.0317584939324687	0.861606242953934
3651	2	4.6111724837632	0.0317643081153175	0.861606242953934
1680	2	4.60802645701466	0.0318226363919231	0.861606242953934
15146	2	4.60712017982606	0.0318394597682348	0.861606242953934
12328	3	6.89368370349132	0.0318460522848772	0.861606242953934
9458	8	15.3398539350823	0.0318815204816553	0.861606242953934
23321	2	4.60383073688547	0.031900600266704	0.861606242953934
27513	2	4.59625624364622	0.032041852829559	0.861606242953934
17954	2	4.59249178756163	0.0321122967612302	0.861606242953934
14621	2	4.59136939476213	0.0321333312630537	0.861606242953934
18840	2	4.59052967476739	0.0321490776631081	0.861606242953934
22721	8	15.3093341992347	0.0322324181144085	0.861606242953934
4732	2	4.58476544293265	0.0322573859557422	0.861606242953934
11918	10	18.2604460944421	0.0322693543931271	0.861606242953934
8553	2	4.57962454448578	0.0323543032979687	0.861606242953934
3728	2	4.57072675709234	0.0325227653167112	0.861606242953934
223	4	8.7682035860123	0.0325369020859032	0.861606242953934
4647	4	8.76737893922588	0.0325490561482014	0.861606242953934
37669	3	6.84691397296011	0.032599543737812	0.861606242953934
4243	4	8.76363672158606	0.0326042666704941	0.861606242953934
26226	2	4.56133795432451	0.0327015169801795	0.861606242953934
28959	2	4.55202926879401	0.032879756225231	0.861606242953934
4787	2	4.55092630812326	0.0329009424240419	0.861606242953934
24439	2	4.54785249082201	0.0329600610419581	0.861606242953934
9519	2	4.54784136086184	0.032960275305532	0.861606242953934
4987	3	6.82283266692504	0.0329944361428441	0.861606242953934
31329	2	4.53695248961976	0.0331705961314558	0.861606242953934
32438	2	4.53616216673552	0.0331859158405561	0.861606242953934
7744	3	6.81120097017899	0.0331868858673603	0.861606242953934
27488	2	4.53494000397706	0.033209620934815	0.861606242953934
7606	2	4.53442011681315	0.0332197100382189	0.861606242953934
25161	2	4.53101042875484	0.0332859589826265	0.861606242953934
9689	13	22.3950001915565	0.0333240123741185	0.861606242953934
5958	4	8.71401937763348	0.0333450073876812	0.861606242953934
15334	9	16.702047920948	0.0333655734701426	0.861606242953934
4889	5	10.4566792763133	0.0333989822304214	0.861606242953934
23978	2	4.51739796795903	0.0335518223377532	0.861606242953934
9401	3	6.78782836781472	0.0335769928248824	0.861606242953934
20806	4	8.68927353999883	0.0337205649562355	0.861606242953934
22010	3	6.77891835397997	0.0337269122582832	0.861606242953934
30267	2	4.50843956805926	0.033727997415271	0.861606242953934
27071	3	6.77163007797094	0.0338500419956353	0.861606242953934
15873	2	4.50125380926972	0.0338700103935093	0.861606242953934
6218	2	4.50016777179658	0.0338915281704463	0.861606242953934
15324	2	4.49462378843856	0.0340015945207982	0.861606242953934
4750	4	8.66670942749368	0.0340666140898463	0.861606242953934
